"sample","buffa.score","source","avg_z_score"
"GTEX-12WSJ-0326-SM-5GCMT",-11,"thyroid",-0.280245656667586
"GTEX-12WSJ-0726-SM-5GCN6",-11,"esophagus_mus",-0.116586416860333
"GTEX-12WSJ-0826-SM-5PNWV",15,"esophagus_gas",0.435945072708874
"GTEX-12WSJ-0926-SM-5P9JD",5,"stomach",0.188102962642417
"GTEX-12WSJ-1426-SM-5GCON",1,"colon",-0.0849800264536512
"GTEX-12WSJ-1526-SM-5GCNI",-17,"colon",-0.22204071788281
"GTEX-12WSK-0826-SM-5CVNP",-21,"lung",-0.584189513143176
"GTEX-12WSK-0926-SM-5CVNQ",-35,"thyroid",-0.735981609951666
"GTEX-12WSK-1126-SM-5LZV8",1,"esophagus_muc",-0.130534758165707
"GTEX-12WSK-1326-SM-5CVNM",-25,"esophagus_gas",-0.408578882954074
"GTEX-12WSK-1426-SM-5CVNN",-29,"stomach",-0.543493746755644
"GTEX-12WSK-2026-SM-5CVNB",-15,"uterus",-0.233246485863052
"GTEX-12WSK-2226-SM-5GCO5",-17,"breast",-0.355214145595312
"GTEX-12WSL-0226-SM-5CVMJ",-21,"liver",-0.374437953716771
"GTEX-12WSL-0626-SM-5GCOY",-33,"thyroid",-0.560014747084
"GTEX-12WSL-1026-SM-5CVNJ",-19,"lung",-0.336965621626256
"GTEX-12WSL-1226-SM-5DUXE",-21,"esophagus_gas",-0.346936236139234
"GTEX-12WSL-1326-SM-5LZVW",-9,"esophagus_mus",-0.278156637455119
"GTEX-12WSL-1526-SM-5GCP8",21,"esophagus_muc",0.130995404940839
"GTEX-12WSL-1626-SM-5GCMU",-15,"colon",-0.304744915305174
"GTEX-12WSL-1826-SM-5LZW9",-9,"colon",-0.191034102785102
"GTEX-12WSL-2126-SM-5GCNG",-1,"salivary",-0.170810745981032
"GTEX-12WSM-0726-SM-5GCOW",-31,"liver",-0.59239632778803
"GTEX-12WSM-1826-SM-5BC64",-1,"salivary",-0.178587832318648
"GTEX-12WSN-0626-SM-5BC61",-15,"lung",-0.309656248478728
"GTEX-12WSN-0726-SM-5GCMS",-35,"thyroid",-0.640865927982774
"GTEX-12WSN-1826-SM-5LZUT",5,"esophagus_gas",-0.0527628359625056
"GTEX-12WSN-2226-SM-5DUXT",-13,"salivary",-0.320349903691518
"GTEX-12ZZW-0926-SM-5LZUD",-27,"lung",-0.537205426135727
"GTEX-12ZZW-2426-SM-5DUWE",7,"colon",0.284109795210153
"GTEX-12ZZX-1126-SM-5EGKB",-37,"breast",-0.635037491569962
"GTEX-12ZZX-1226-SM-5EGHS",-39,"thyroid",-0.649375170300652
"GTEX-12ZZX-1326-SM-5DUWI",7,"esophagus_muc",0.0895375477543936
"GTEX-12ZZX-2126-SM-5LZVL",-27,"uterus",-0.515229699916557
"GTEX-12ZZX-2726-SM-5N9FT",-29,"colon",-0.458095655328791
"GTEX-12ZZY-0826-SM-5EQMT",-31,"thyroid",-0.578363586491401
"GTEX-12ZZY-0926-SM-5EQ6I",-29,"lung",-0.620165639366884
"GTEX-12ZZY-1526-SM-5LZWF",-27,"esophagus_mus",-0.458567793944236
"GTEX-12ZZY-2726-SM-5EQ45",-23,"colon",-0.414461103902223
"GTEX-12ZZZ-1226-SM-59HK1",-27,"thyroid",-0.537375280731995
"GTEX-12ZZZ-2026-SM-5LZWJ",-25,"prostate",-0.506756840537343
"GTEX-12ZZZ-2426-SM-5GCNN",-29,"colon",-0.428586521297394
"GTEX-13111-0226-SM-5EQ55",-29,"thyroid",-0.468438899601213
"GTEX-13111-0426-SM-5DUXR",-27,"lung",-0.515542531158857
"GTEX-13111-0726-SM-5DUVE",-5,"colon",-0.0884006196752594
"GTEX-13111-0826-SM-5LZV3",5,"esophagus_muc",-0.110932507704872
"GTEX-13111-0926-SM-5DUVQ",-23,"esophagus_mus",-0.239077094456835
"GTEX-13111-1126-SM-5GCMZ",-17,"esophagus_gas",-0.273164260258335
"GTEX-13111-1226-SM-5GCNC",-15,"stomach",-0.163751570435718
"GTEX-13111-1326-SM-5GCNO",-15,"prostate",-0.290624336584061
"GTEX-13111-1926-SM-5GCOL",-17,"colon",-0.332030331500656
"GTEX-13111-2326-SM-5LZUQ",19,"salivary",0.0569482685423152
"GTEX-13112-0326-SM-5P9IW",-29,"thyroid",-0.61850955877225
"GTEX-13112-1426-SM-5EGH8",-37,"liver",-0.777337393887895
"GTEX-13112-2126-SM-5GCO4",-31,"kidney",-0.57220581282489
"GTEX-13113-0126-SM-5LZVX",-35,"thyroid",-0.613521934023639
"GTEX-13113-0426-SM-5GCOD",-23,"lung",-0.473537805289718
"GTEX-13113-0726-SM-5LZUF",-33,"stomach",-0.535209701845777
"GTEX-13113-1026-SM-5LZWM",-9,"esophagus_mus",-0.212162302320712
"GTEX-13113-1326-SM-5GCOI",-5,"liver",-0.228082019476254
"GTEX-13113-1526-SM-5EGHV",3,"salivary",-0.221121916354072
"GTEX-13113-1726-SM-5GCOO",-19,"breast",-0.376472902227511
"GTEX-1313W-0726-SM-5EGK1",-33,"thyroid",-0.620217872664776
"GTEX-1313W-0826-SM-5EQ4T",3,"breast",0.019122398696473
"GTEX-1313W-0926-SM-5EQ56",-9,"lung",-0.177360102754829
"GTEX-1313W-2826-SM-5P9G1",-33,"uterus",-0.683401135159792
"GTEX-1314G-2026-SM-5LZUM",-5,"salivary",-0.2907089278764
"GTEX-131XE-0126-SM-5LZVC",-31,"thyroid",-0.46321499522202
"GTEX-131XE-0326-SM-5LZVO",-1,"liver",-0.139727512205994
"GTEX-131XE-0726-SM-5HL9K",-21,"lung",-0.468585269825436
"GTEX-131XE-0826-SM-5HL9W",5,"colon",-0.0735798488841811
"GTEX-131XE-1026-SM-5EGKE",-11,"colon",-0.290098184299451
"GTEX-131XE-1226-SM-5EGKF",-17,"esophagus_mus",-0.337707861465886
"GTEX-131XE-1426-SM-5HL7V",-7,"esophagus_muc",-0.0075266789023295
"GTEX-131XE-1526-SM-5KM1A",-23,"esophagus_gas",-0.399372214420531
"GTEX-131XE-2226-SM-5PNYX",-3,"stomach",-0.118816226069762
"GTEX-131XF-0826-SM-5GICG",31,"esophagus_muc",0.178905504852116
"GTEX-131XF-0926-SM-5BC69",-23,"esophagus_mus",-0.242978745670949
"GTEX-131XF-1026-SM-5BC6A",-23,"lung",-0.527760633735738
"GTEX-131XF-1126-SM-5HL8J",-23,"esophagus_gas",-0.344047004391909
"GTEX-131XF-1226-SM-5HL8V",-27,"stomach",-0.426316112797714
"GTEX-131XF-1826-SM-5EGKG",-33,"thyroid",-0.55110362941866
"GTEX-131XF-1926-SM-5DUW4",-21,"prostate",-0.425935814824696
"GTEX-131XF-2826-SM-5EGKH",7,"salivary",0.27146552555352
"GTEX-131XG-0226-SM-5IFG1",-33,"thyroid",-0.544348515568272
"GTEX-131XG-1026-SM-5GCMX",-7,"esophagus_muc",-0.297184726173103
"GTEX-131XG-1126-SM-5DUWR",-29,"esophagus_gas",-0.453547679577608
"GTEX-131XG-1226-SM-5EGH9",5,"stomach",-0.0455365081609004
"GTEX-131XG-1526-SM-5GCNQ",-13,"colon",-0.177823070357681
"GTEX-131XG-1826-SM-5LZV4",11,"colon",0.0941603251245378
"GTEX-131XG-2026-SM-5GCN5",-13,"uterus",-0.245188570576725
"GTEX-131XH-0426-SM-5DUWU",-25,"lung",-0.460834099572896
"GTEX-131XH-0526-SM-5DUX7",-31,"thyroid",-0.571065421821757
"GTEX-131XW-0726-SM-5EGK3",-25,"breast",-0.556096821759564
"GTEX-131XW-1126-SM-5EGK4",-19,"lung",-0.535276335851795
"GTEX-131YS-0626-SM-5EGKL",-37,"breast",-0.633885994469534
"GTEX-131YS-0726-SM-5P9G9",-39,"thyroid",-0.637161847135785
"GTEX-131YS-0926-SM-5IJB9",-17,"lung",-0.427299151842408
"GTEX-131YS-1426-SM-5IJF7",5,"esophagus_muc",-0.262213119426968
"GTEX-131YS-1626-SM-5HL6C",-33,"liver",-0.751681677918262
"GTEX-131YS-2326-SM-5IJFJ",-31,"uterus",-0.703588485946814
"GTEX-131YS-2926-SM-5EGKI",-19,"colon",-0.354528347582459
"GTEX-132AR-0826-SM-5EGK6",7,"breast",-0.0466689638383726
"GTEX-132AR-1126-SM-5P9GA",-31,"thyroid",-0.581291029954729
"GTEX-132AR-1526-SM-5KM1L",-23,"uterus",-0.304668230532579
"GTEX-132AR-2226-SM-5J2NT",-21,"esophagus_muc",-0.327105252086589
"GTEX-132AR-2326-SM-5IJDY",-3,"esophagus_mus",-0.218505019588909
"GTEX-132AR-2426-SM-5IFFD",11,"stomach",0.0147551323533979
"GTEX-132AR-2526-SM-5PNVM",-15,"esophagus_gas",-0.244995093993288
"GTEX-132AR-2726-SM-5PNVN",1,"colon",-0.0103910653501659
"GTEX-132AR-2826-SM-5IJFV",-5,"colon",-0.096790790987668
"GTEX-132NY-0926-SM-5P9G3",-17,"liver",-0.488242723103293
"GTEX-132NY-1026-SM-5P9IY",-31,"thyroid",-0.498930186094135
"GTEX-132NY-1226-SM-5PNVF",5,"lung",0.10754807108607
"GTEX-132NY-2026-SM-5L3FM",-17,"esophagus_gas",-0.357878050949611
"GTEX-132NY-2726-SM-5PNY2",-15,"colon",-0.282197275868785
"GTEX-132NY-2826-SM-5P9G2",-29,"prostate",-0.531755514451881
"GTEX-132Q8-1826-SM-5EGIY",-19,"esophagus_muc",-0.411202781188205
"GTEX-132QS-0326-SM-5IJFN",-13,"thyroid",-0.33247773979333
"GTEX-132QS-0726-SM-5IJE9",-17,"lung",-0.22231352511688
"GTEX-132QS-1126-SM-5P9GC",-13,"prostate",-0.333412840607171
"GTEX-132QS-1426-SM-5P9GE",29,"esophagus_muc",0.189276687446394
"GTEX-132QS-1526-SM-5J2MV",1,"esophagus_mus",-0.0828796880381623
"GTEX-132QS-1626-SM-5K7YZ",-11,"esophagus_gas",-0.305432555803411
"GTEX-132QS-1826-SM-5IFFN",-29,"stomach",-0.548942212443559
"GTEX-1339X-0626-SM-5IJER",-31,"lung",-0.53054352628502
"GTEX-1339X-1126-SM-5J2OI",-7,"esophagus_gas",-0.263869368459076
"GTEX-1339X-1426-SM-5K7YO",1,"stomach",-0.0184887864914604
"GTEX-1339X-1726-SM-5P9J9",-13,"colon",-0.268632308932093
"GTEX-1339X-2326-SM-5HL5B",-1,"salivary",-0.0828850329413471
"GTEX-133LE-0326-SM-5P9G4",-31,"thyroid",-0.429897545377389
"GTEX-133LE-0526-SM-5N9EJ",-31,"lung",-0.527577593181637
"GTEX-133LE-0626-SM-5IFFJ",25,"esophagus_muc",0.449421417989273
"GTEX-133LE-0726-SM-5P9IZ",-25,"esophagus_mus",-0.26421083305072
"GTEX-133LE-1326-SM-5IFGO",11,"stomach",-0.0813981346226288
"GTEX-133LE-1526-SM-5IFEN",-5,"colon",-0.26284970699746
"GTEX-133LE-1726-SM-5K7VQ",-27,"breast",-0.369475253508833
"GTEX-1399R-0126-SM-5IFEV",-33,"thyroid",-0.530680882049015
"GTEX-1399R-0526-SM-5IJEF",-27,"prostate",-0.492979273223458
"GTEX-1399R-0726-SM-5KM2A",-19,"esophagus_mus",-0.33006235305297
"GTEX-1399R-0826-SM-5IJEL",1,"esophagus_muc",-0.175665047230874
"GTEX-1399R-0926-SM-5J2N8",-19,"esophagus_gas",-0.330108941664305
"GTEX-1399R-1126-SM-5IFIO",-13,"stomach",-0.389011757976055
"GTEX-1399R-1226-SM-5P9GF",-27,"liver",-0.5632905514166
"GTEX-1399R-2126-SM-5K7WZ",-11,"colon",-0.215464802430185
"GTEX-1399R-2226-SM-5P9JB",13,"colon",0.293602448162842
"GTEX-1399S-0526-SM-5IJG8",-9,"kidney",-0.32712052835322
"GTEX-1399S-1326-SM-5P9GH",5,"esophagus_muc",-0.0361517319360429
"GTEX-1399S-1526-SM-5P9JC",-13,"esophagus_gas",-0.230599849616364
"GTEX-1399S-1626-SM-5P9GI",-13,"stomach",-0.307127318569663
"GTEX-1399S-1726-SM-5L3DI",-23,"lung",-0.466680517546624
"GTEX-1399S-1926-SM-5J2M5",-17,"colon",-0.359342419834174
"GTEX-1399S-2226-SM-5IFEW",-25,"uterus",-0.39980730771249
"GTEX-1399T-0126-SM-5KM15",-35,"thyroid",-0.43912843892712
"GTEX-1399T-0826-SM-5IFES",-29,"liver",-0.607564876511645
"GTEX-1399T-1226-SM-5P9J5",-19,"prostate",-0.39167054114869
"GTEX-1399U-0326-SM-5P9G5",-35,"thyroid",-0.590875893055907
"GTEX-1399U-0826-SM-5KM1P",-33,"lung",-0.607637804863802
"GTEX-1399U-1026-SM-5J1OC",19,"esophagus_muc",0.0186946939201407
"GTEX-1399U-1226-SM-5K7XT",-15,"esophagus_mus",-0.310859018486402
"GTEX-1399U-1326-SM-5IJET",-25,"uterus",-0.426746971948664
"GTEX-1399U-1426-SM-5J1N8",-11,"esophagus_gas",-0.231513577663447
"GTEX-1399U-1626-SM-5P9J3",-3,"stomach",-0.217260802593863
"GTEX-1399U-1826-SM-5PNZ1",-19,"breast",-0.362228538636664
"GTEX-1399U-1926-SM-5IFH7",-3,"colon",-0.152629232994965
"GTEX-1399U-2226-SM-5KLZI",3,"colon",-0.00699845646107038
"GTEX-139D8-1426-SM-5IJEX",-11,"esophagus_mus",-0.385046807605572
"GTEX-139D8-2326-SM-5IFGE",-21,"stomach",-0.530158244760034
"GTEX-139D8-2926-SM-5IJBM",-19,"colon",-0.376677180202357
"GTEX-139T6-0326-SM-5J2LY",-37,"thyroid",-0.571795936307516
"GTEX-139T6-0426-SM-5IJEM",-11,"lung",-0.219488257582734
"GTEX-139T6-0626-SM-5IFF9",17,"esophagus_muc",0.0125744690450816
"GTEX-139T6-0726-SM-5PNVK",-17,"esophagus_mus",-0.306120715053454
"GTEX-139T6-0826-SM-5J1O2",-27,"esophagus_gas",-0.388956578875471
"GTEX-139T6-1326-SM-5IFFO",-21,"colon",-0.404659644581462
"GTEX-139T6-1426-SM-5P9J7",-19,"colon",-0.324806709302338
"GTEX-139T6-1526-SM-5P9G6",-27,"prostate",-0.484040985993622
"GTEX-139TS-0126-SM-5K7XJ",-25,"thyroid",-0.468931600087695
"GTEX-139TS-1426-SM-5IFJD",-21,"liver",-0.415902668735625
"GTEX-139TS-1926-SM-5IJFO",3,"colon",-0.0732025259914927
"GTEX-139TS-2226-SM-5J2N1",-23,"colon",-0.454971993255839
"GTEX-139TT-0726-SM-5K7XW",-17,"lung",-0.363405567793334
"GTEX-139TU-0826-SM-5IJFG",-31,"liver",-0.623024117034592
"GTEX-139TU-1226-SM-5J2NL",-13,"esophagus_muc",-0.417269550872161
"GTEX-139TU-1326-SM-5LZXW",-17,"esophagus_mus",-0.378155555184752
"GTEX-139UW-0126-SM-5KM1B",-25,"thyroid",-0.566123635208787
"GTEX-139UW-0226-SM-5K7WU",-19,"lung",-0.347121123302677
"GTEX-139UW-1126-SM-5IJEJ",9,"esophagus_muc",-0.0137228873318081
"GTEX-139UW-2326-SM-5KM1Y",-11,"colon",-0.214377433708226
"GTEX-139YR-0226-SM-5IFEM",-13,"liver",-0.418567817110258
"GTEX-139YR-0926-SM-5LZYB",9,"lung",-0.0427413324642684
"GTEX-139YR-1226-SM-5IFEU",-29,"thyroid",-0.464322265725082
"GTEX-139YR-1626-SM-5IJGK",-3,"esophagus_mus",0.0421338429245077
"GTEX-139YR-1726-SM-5IFFK",19,"esophagus_muc",0.617839748517995
"GTEX-139YR-1826-SM-5LZXA",-11,"esophagus_gas",-0.267879319075965
"GTEX-139YR-1926-SM-5LZXM",-23,"stomach",-0.414074762750164
"GTEX-139YR-2126-SM-5KM11",13,"colon",0.0508629931978544
"GTEX-13CF2-1826-SM-5N9GK",-17,"colon",-0.260204394944532
"GTEX-13CF2-2426-SM-5LZYL",15,"salivary",0.890701131916272
"GTEX-13CF3-0426-SM-5IJEU",17,"lung",0.521813055459623
"GTEX-13CF3-0926-SM-5LZZC",-31,"thyroid",-0.485869086916816
"GTEX-13CF3-1326-SM-5LZXZ",-1,"colon",-0.0321441309253144
"GTEX-13CF3-1426-SM-5K7YY",-7,"colon",-0.0841301708262929
"GTEX-13CF3-1526-SM-5J2NB",3,"esophagus_mus",0.00323622476277275
"GTEX-13CF3-1626-SM-5IFG9",27,"esophagus_muc",0.129888508993906
"GTEX-13CF3-1726-SM-5LU9E",-9,"esophagus_gas",-0.247405306697957
"GTEX-13CF3-1926-SM-5K7WF",-17,"stomach",-0.316607812165641
"GTEX-13CF3-2126-SM-5IFJP",3,"breast",0.156355996730102
"GTEX-13D11-0226-SM-5LZXL",-27,"thyroid",-0.430037084072146
"GTEX-13D11-0326-SM-5LZXX",17,"lung",0.278196943480558
"GTEX-13D11-0626-SM-5LZYY",-19,"colon",-0.296592010882021
"GTEX-13D11-0826-SM-5KLZJ",-7,"colon",-0.246373377751007
"GTEX-13D11-1026-SM-5IJFB",-21,"breast",-0.386580093999379
"GTEX-13D11-1226-SM-5IFGA",-17,"uterus",-0.204500688063306
"GTEX-13D11-1826-SM-5J2NM",-17,"esophagus_mus",-0.296799267724985
"GTEX-13D11-1926-SM-5IFGB",5,"esophagus_muc",-0.159831939336198
"GTEX-13D11-2026-SM-5IJBK",-25,"esophagus_gas",-0.426195298670931
"GTEX-13D11-2126-SM-5IFH2",-27,"stomach",-0.460657969473225
"GTEX-13FH7-0126-SM-5KLZ1",-29,"thyroid",-0.407467999029937
"GTEX-13FH7-0526-SM-5IJF8",31,"esophagus_muc",0.18946248241466
"GTEX-13FH7-0626-SM-5KLZD",-19,"esophagus_gas",-0.259209979251466
"GTEX-13FH7-1026-SM-5IJGF",-15,"stomach",-0.372961401406603
"GTEX-13FH7-1526-SM-5J2N6",3,"colon",-0.0488733755152998
"GTEX-13FH7-1626-SM-5J2O9",-7,"colon",-0.208765460439753
"GTEX-13FH7-1726-SM-5IJE7",23,"lung",0.584355827069274
"GTEX-13FHO-0926-SM-5N9EW",-35,"thyroid",-0.614604136506529
"GTEX-13FHO-1026-SM-5KM1Q",-35,"lung",-0.55733936044438
"GTEX-13FHO-1726-SM-5IFGM",-7,"esophagus_muc",-0.253804315554778
"GTEX-13FHO-1826-SM-5K7Y6",-27,"esophagus_mus",-0.449692508214325
"GTEX-13FHO-2726-SM-5K7VG",-3,"colon",-0.233794804510221
"GTEX-13FHO-2826-SM-5K7ZA",-29,"prostate",-0.63068830879179
"GTEX-13FHP-0726-SM-5K7YI",-23,"lung",-0.446552291448463
"GTEX-13FHP-0926-SM-5L3EC",-37,"thyroid",-0.573256743552445
"GTEX-13FHP-2426-SM-5KLZ5",-17,"colon",-0.376277666294406
"GTEX-13FLV-0226-SM-5J2OF",-35,"thyroid",-0.619083730495392
"GTEX-13FLV-0326-SM-5N9DJ",-21,"liver",-0.520762025123427
"GTEX-13FLV-0426-SM-5KLZA",-23,"lung",-0.371632181730545
"GTEX-13FLV-1126-SM-5J2NO",-7,"esophagus_muc",-0.0928063503696561
"GTEX-13FLV-1226-SM-5IJBZ",-11,"esophagus_mus",-0.306848701521038
"GTEX-13FLV-1326-SM-5L3EJ",-15,"esophagus_gas",-0.315471749891021
"GTEX-13FLW-0326-SM-5J2M4",-33,"thyroid",-0.59517837450933
"GTEX-13FTW-0626-SM-5IFEX",-15,"thyroid",-0.34717242307221
"GTEX-13FTW-1126-SM-5J2NV",-9,"liver",-0.296393505913345
"GTEX-13FTW-1226-SM-5LZZ1",-21,"prostate",-0.41095287434823
"GTEX-13FTW-1526-SM-5LZXC",-19,"esophagus_mus",-0.334679187717346
"GTEX-13FTW-1626-SM-5KM4N",13,"esophagus_muc",-0.0838631847334549
"GTEX-13FTW-1726-SM-5KM2B",-7,"stomach",-0.307077156501749
"GTEX-13FTW-1826-SM-5IJEN",-5,"colon",-0.142641544474347
"GTEX-13FTW-1926-SM-5K7Y4",-13,"esophagus_gas",-0.22658960262599
"GTEX-13FTW-2126-SM-5K7YG",-11,"colon",-0.216224982864072
"GTEX-13FTX-0326-SM-5J2NG",-21,"lung",-0.41989436696643
"GTEX-13FTX-0526-SM-5IFGS",9,"esophagus_muc",-0.133689427584095
"GTEX-13FTX-0726-SM-5N9BI",-9,"stomach",-0.254202917513704
"GTEX-13FTX-1026-SM-5J2O5",-27,"uterus",-0.466481638706711
"GTEX-13FTX-1126-SM-5N9EN",-11,"breast",-0.217740530034596
"GTEX-13FTY-0126-SM-5J2NZ",-27,"lung",-0.460604255553373
"GTEX-13FTY-0726-SM-5J2OH",-39,"thyroid",-0.631896748065287
"GTEX-13FTY-2226-SM-5J1ND",-33,"breast",-0.704334987296157
"GTEX-13FTZ-0526-SM-5IJCW",-21,"lung",-0.369912105037932
"GTEX-13FTZ-0726-SM-5IFFY",-33,"liver",-0.659975271175774
"GTEX-13FXS-0726-SM-5LZXJ",-31,"thyroid",-0.588143418068042
"GTEX-13FXS-2826-SM-5LZYC",-27,"prostate",-0.395563687404652
"GTEX-13G51-0426-SM-5K7Z5",-13,"lung",-0.0340365469654102
"GTEX-13G51-0926-SM-5IFFU",-3,"esophagus_muc",-0.256107313254667
"GTEX-13G51-1026-SM-5K7YQ",-21,"esophagus_mus",-0.425851397816843
"GTEX-13G51-1226-SM-5K7Z3",-29,"thyroid",-0.585381064440883
"GTEX-13G51-2126-SM-5IJD9",-15,"colon",-0.179584829643929
"GTEX-13G51-2326-SM-5LZXV",-33,"prostate",-0.600162512451497
"GTEX-13G51-2426-SM-5LZY8",-13,"salivary",-0.316026187693364
"GTEX-13IVO-0926-SM-5KLZP",-33,"thyroid",-0.568514631744259
"GTEX-13JUV-0526-SM-5K7XE",-19,"lung",-0.376027201755399
"GTEX-13JVG-0926-SM-5IJE1",-29,"thyroid",-0.585814740837413
"GTEX-13JVG-1426-SM-5MR4W",-11,"lung",-0.221040516656688
"GTEX-13JVG-2926-SM-5J2N9",11,"salivary",-0.0254071989638639
"GTEX-13N11-0326-SM-5LUA3",-31,"lung",-0.602553769627164
"GTEX-13N11-0926-SM-5IJG2",-1,"liver",0.0613255623826432
"GTEX-13N11-1026-SM-5K7XQ",-35,"thyroid",-0.621280374406535
"GTEX-13N11-1126-SM-5KM41",1,"uterus",-0.0840286570396181
"GTEX-13N11-1726-SM-5J1OJ",-27,"breast",-0.462359704696505
"GTEX-13N1W-0726-SM-5MR57",-11,"lung",-0.23583202004332
"GTEX-13N1W-0826-SM-5MR5J",-35,"thyroid",-0.64240992256339
"GTEX-13N1W-1926-SM-5IJCH",-23,"esophagus_gas",-0.259307779997856
"GTEX-13N1W-2026-SM-5K7YU",3,"stomach",-0.0329157700208461
"GTEX-13N2G-0726-SM-5MR38",-39,"thyroid",-0.626669640422378
"GTEX-13N2G-0826-SM-5IJE6",-31,"lung",-0.566238647080862
"GTEX-13N2G-0926-SM-5IFGJ",-33,"liver",-0.66010448033454
"GTEX-13N2G-1826-SM-5KM1I",-33,"prostate",-0.576912034273688
"GTEX-13N2G-2226-SM-5IJCU",-29,"colon",-0.423503166946709
"GTEX-13NYB-0626-SM-5MR47",-17,"lung",-0.290962640250427
"GTEX-13NYB-0726-SM-5MR4J",-31,"thyroid",-0.580206735300762
"GTEX-13NYB-0826-SM-5MR4V",-17,"esophagus_mus",-0.183468305266228
"GTEX-13NYB-1026-SM-5IFH3",-29,"liver",-0.643312834404019
"GTEX-13NYB-1326-SM-5K7Y1",-7,"esophagus_gas",-0.219254564155478
"GTEX-13NYB-1726-SM-5N9G2",-9,"kidney",0.0543001769077565
"GTEX-13NYB-2426-SM-5IFF4",-9,"salivary",-0.199098694530918
"GTEX-13NYC-2426-SM-5MR3K",-27,"thyroid",-0.486877015149767
"GTEX-13NYC-2626-SM-5K7VN",27,"salivary",0.605363472369719
"GTEX-13NYS-1026-SM-5KLZT",-27,"prostate",-0.466185061538737
"GTEX-13NYS-1626-SM-5J2MU",-25,"lung",-0.505442417427773
"GTEX-13NZ8-0126-SM-5IJCT",-21,"breast",-0.391831120153187
"GTEX-13NZ8-0226-SM-5J2OK",-35,"thyroid",-0.671618633885738
"GTEX-13NZ9-0926-SM-5KM12",-33,"lung",-0.646932286883101
"GTEX-13NZ9-1126-SM-5MR37",-37,"thyroid",-0.692891055991145
"GTEX-13NZ9-1326-SM-5MR3V",-9,"liver",-0.341624159997242
"GTEX-13NZA-1026-SM-5MR48",-27,"thyroid",-0.481357033274856
"GTEX-13NZA-1426-SM-5KM4Y",-21,"lung",-0.321681129539786
"GTEX-13NZB-0626-SM-5IFH6",-33,"liver",-0.80641620862797
"GTEX-13NZB-1226-SM-5J2MW",11,"esophagus_muc",0.133052652809375
"GTEX-13O1R-0826-SM-5J2MB",-7,"thyroid",-0.3154351204952
"GTEX-13O1R-1326-SM-5IJF5",15,"esophagus_muc",0.0919829314930871
"GTEX-13O1R-1526-SM-5J1O7",1,"esophagus_mus",-0.0349065970829495
"GTEX-13O1R-2426-SM-5KLZZ",15,"colon",0.00631119536414247
"GTEX-13O1R-2526-SM-5N9FW",5,"kidney",-0.107832358982799
"GTEX-13O21-0626-SM-5IJDI",23,"esophagus_muc",-0.00502551526012246
"GTEX-13O21-0726-SM-5L3EG",-19,"esophagus_gas",-0.390499880655175
"GTEX-13O21-0826-SM-5J2NU",-15,"esophagus_mus",-0.261653320354465
"GTEX-13O21-0926-SM-5IFGT",-7,"stomach",-0.23863419793586
"GTEX-13O21-1126-SM-5N9EV",-23,"prostate",-0.435726711968906
"GTEX-13O21-1926-SM-5MR39",1,"salivary",-0.240607034345714
"GTEX-13O21-2226-SM-5MR3L",-37,"thyroid",-0.551182459788419
"GTEX-13O21-2426-SM-5MR4A",-1,"colon",-0.170399708312115
"GTEX-13O21-3026-SM-5J2NI",-27,"lung",-0.532949514512047
"GTEX-13O3O-0726-SM-5J1N7",-11,"lung",-0.183320286225439
"GTEX-13O3O-0826-SM-5K7WE",19,"breast",0.382639515304344
"GTEX-13O3O-0926-SM-5KM1F",-23,"thyroid",-0.471658653886937
"GTEX-13O3O-1826-SM-5IFGW",-33,"liver",-0.612969778088863
"GTEX-13O3O-2526-SM-5L3DR",-27,"colon",-0.511581529203422
"GTEX-13O3P-0726-SM-5J2OM",-33,"thyroid",-0.639264428437854
"GTEX-13O3P-1026-SM-5N9E7",-19,"lung",-0.322397403798711
"GTEX-13O3P-1326-SM-5K7Y8",-9,"esophagus_mus",-0.25773082019617
"GTEX-13O3P-2326-SM-5KM55",-1,"colon",-0.170010690372988
"GTEX-13O3P-2726-SM-5KM2R",-7,"esophagus_gas",-0.239298425323735
"GTEX-13O3Q-0526-SM-5KM18",-25,"lung",-0.503178540452021
"GTEX-13O3Q-0626-SM-5IJG1",-35,"thyroid",-0.544971326024786
"GTEX-13O3Q-0826-SM-5IFGF",-13,"esophagus_muc",-0.344813066478762
"GTEX-13O3Q-2126-SM-5KM4C",-17,"stomach",-0.302037065468746
"GTEX-13O61-0226-SM-5KM52",-5,"thyroid",-0.239506633022928
"GTEX-13O61-0726-SM-5J2MD",-21,"lung",-0.401194543505313
"GTEX-13O61-1026-SM-5L3F6",-27,"esophagus_mus",-0.367786089593024
"GTEX-13O61-1126-SM-5L3FI",-7,"stomach",-0.129369402465075
"GTEX-13O61-1226-SM-5KM21",-17,"esophagus_gas",-0.383653675998438
"GTEX-13O61-1526-SM-5KM3P",-19,"colon",-0.37643207893215
"GTEX-13O61-1626-SM-5KM3T",-23,"colon",-0.391220118356462
"GTEX-13O61-1726-SM-5KM46",-29,"prostate",-0.454708466146965
"GTEX-13OVG-0226-SM-5LU93",-37,"thyroid",-0.586704017809354
"GTEX-13OVG-0326-SM-5KM57",-31,"lung",-0.597564235155189
"GTEX-13OVG-0626-SM-5IFEP",13,"esophagus_muc",-0.0253876063922414
"GTEX-13OVG-0926-SM-5J2OJ",-29,"esophagus_mus",-0.311573309938761
